rental_id,inventory_id,customer_id,staff_id,rental_date_id
4308,1482,168,1,20050707
4309,3549,209,2,20050707
4310,3842,390,2,20050707
4311,2985,498,2,20050707
4312,3870,97,2,20050707
4313,91,29,1,20050707
4314,539,184,1,20050707
4315,1472,195,2,20050707
4316,517,301,2,20050707
4317,2234,110,2,20050707
4318,1607,321,2,20050707
4319,3389,25,2,20050707
4320,3437,376,1,20050707
4321,612,91,1,20050707
4322,1522,568,1,20050707
4323,1287,336,2,20050707
4324,952,226,1,20050707
4325,3728,373,2,20050707
4326,4037,331,1,20050707
4327,860,73,1,20050707
4328,2174,264,1,20050707
4329,638,504,2,20050707
4330,2408,408,1,20050707
4331,419,535,1,20050707
4332,1714,137,1,20050707
4333,76,113,1,20050707
4334,3021,210,1,20050707
4335,1332,375,1,20050707
4336,482,532,2,20050707
4337,2313,464,2,20050707
4338,3152,581,1,20050707
4339,3215,130,1,20050707
4340,3919,227,1,20050707
4341,4523,124,1,20050707
4342,1355,120,2,20050707
4343,1926,293,1,20050707
4344,1185,99,2,20050707
4345,2235,225,2,20050707
4346,1906,520,1,20050707
4347,1964,344,2,20050707
4348,1948,452,2,20050707
4349,3430,182,2,20050707
4350,2223,299,1,20050707
4351,3567,382,2,20050707
4352,2636,249,2,20050707
4353,368,452,1,20050707
4354,4423,208,2,20050707
4355,4557,438,2,20050707
4356,1907,318,1,20050707
4357,3413,103,1,20050707
4358,3136,446,1,20050707
4359,3222,282,1,20050707
4360,1811,92,2,20050707
4361,116,425,1,20050707
4362,3759,425,1,20050707
4363,3202,168,2,20050707
4364,10,145,1,20050707
4365,3207,442,2,20050707
4366,2961,524,1,20050707
4367,4529,48,2,20050707
4368,736,324,1,20050707
4369,3552,517,2,20050707
4370,1591,559,1,20050707
4371,2533,90,1,20050707
4372,2207,252,1,20050707
4373,3593,470,2,20050707
4374,4377,517,2,20050707
4375,3035,560,2,20050707
4376,1344,151,1,20050707
4377,3294,205,2,20050707
4378,1244,24,2,20050707
4379,2773,316,2,20050707
4380,3164,353,1,20050707
4381,3727,486,1,20050707
4382,657,26,1,20050707
4383,2649,591,2,20050707
4384,1178,59,1,20050707
4385,849,564,2,20050707
4386,499,314,1,20050707
4387,591,335,1,20050707
4388,3150,210,2,20050707
4389,1672,166,2,20050707
4390,6,44,2,20050707
4391,2135,42,1,20050707
4392,4236,491,1,20050707
4393,4034,395,2,20050707
4394,563,156,2,20050707
4395,360,544,2,20050707
4396,750,275,1,20050707
4397,3085,494,2,20050707
4398,3628,426,1,20050707
4399,4515,402,2,20050707
4400,49,370,2,20050707
4401,2725,405,2,20050707
4402,1198,26,1,20050707
4403,3973,447,1,20050707
4404,944,25,1,20050707
4405,2102,145,2,20050707
4406,438,448,2,20050707
4407,267,20,1,20050707
4408,2482,258,1,20050707
4409,3153,8,2,20050707
4410,2754,584,1,20050707
4411,320,224,2,20050707
4412,1181,282,1,20050707
4413,1062,565,2,20050707
4414,991,434,1,20050707
4415,1403,329,2,20050707
4416,1247,290,2,20050707
4417,743,452,2,20050707
4418,4368,417,1,20050707
4419,783,39,1,20050707
4420,4427,346,2,20050707
4421,4103,417,1,20050707
4422,1741,345,1,20050707
4423,2721,526,2,20050707
4424,662,384,1,20050707
4425,877,345,2,20050707
4426,364,242,1,20050707
4427,1021,69,2,20050707
4428,2575,181,2,20050707
4429,2949,187,2,20050707
4430,3436,278,1,20050707
4431,936,26,1,20050707
4432,2779,295,1,20050707
4433,88,449,2,20050707
4434,1801,32,1,20050707
4435,3815,157,2,20050707
4436,4326,563,1,20050707
4437,3578,414,1,20050707
4438,4371,104,1,20050707
4439,2393,521,1,20050707
4440,1236,507,2,20050707
4441,3680,211,1,20050707
4442,461,123,2,20050707
4443,72,389,1,20050707
4444,764,529,2,20050707
4445,3328,327,1,20050707
4446,2629,438,1,20050707
4447,404,549,2,20050707
4448,2768,536,1,20050707
4449,2813,354,2,20050707
4450,1252,345,2,20050707
4451,179,85,2,20050707
4452,2414,460,1,20050707
4453,89,560,2,20050707
4454,1395,9,1,20050707
4455,1396,507,2,20050707
4456,3395,421,2,20050707
4457,407,567,1,20050707
4458,1307,229,2,20050707
4459,3987,227,2,20050707
4460,4121,592,1,20050707
4461,3656,286,2,20050707
4462,4120,257,2,20050708
4463,4356,422,1,20050708
4464,4484,583,2,20050708
4465,2877,329,2,20050708
4466,3320,304,2,20050708
4467,4466,339,1,20050708
4468,3302,170,2,20050708
4469,2173,192,2,20050708
4470,3605,145,1,20050708
4471,263,30,2,20050708
4472,2089,343,1,20050708
4473,1387,481,1,20050708
4474,4474,137,1,20050708
4475,3466,340,1,20050708
4476,395,279,1,20050708
4477,1602,552,1,20050708
4478,1764,357,2,20050708
4479,3516,211,2,20050708
4480,4457,296,2,20050708
4481,1669,474,2,20050708
4482,3500,511,1,20050708
4483,1222,425,1,20050708
4484,2867,306,2,20050708
4485,2614,130,2,20050708
4486,837,197,1,20050708
4487,2220,360,2,20050708
4488,2108,89,1,20050708
4489,4306,259,2,20050708
4490,2690,161,1,20050708
4491,1168,413,1,20050708
4492,1152,247,1,20050708
4493,1369,167,2,20050708
4494,1655,349,2,20050708
4495,3515,404,1,20050708
4496,150,578,2,20050708
4497,1995,142,1,20050708
4498,4299,43,2,20050708
4499,851,199,2,20050708
4500,398,462,2,20050708
4501,1412,262,2,20050708
4502,225,470,2,20050708
4503,1503,8,1,20050708
4504,361,422,1,20050708
4505,1864,481,2,20050708
4506,1484,133,2,20050708
4507,819,505,1,20050708
4508,3996,97,1,20050708
4509,1760,230,2,20050708
4510,1085,27,2,20050708
4511,4438,75,1,20050708
4512,1569,424,1,20050708
4513,3704,182,2,20050708
4514,1938,576,1,20050708
4515,1998,229,2,20050708
4516,2314,497,1,20050708
4517,453,16,2,20050708
4518,697,592,2,20050708
4519,4425,459,2,20050708
4520,3505,104,2,20050708
4521,2652,327,2,20050708
4522,4114,307,1,20050708
4523,2785,347,1,20050708
4524,2218,185,2,20050708
4525,3631,458,1,20050708
4526,1443,1,2,20050708
4527,2263,468,1,20050708
4528,3209,439,2,20050708
4529,1361,104,1,20050708
4530,3775,79,1,20050708
4531,3108,142,1,20050708
4532,4012,481,1,20050708
4533,1105,474,1,20050708
4534,2518,132,2,20050708
4535,561,29,2,20050708
4536,220,26,1,20050708
4537,1305,448,2,20050708
4538,3638,451,1,20050708
4539,2450,264,1,20050708
4540,4160,309,2,20050708
4541,1976,248,2,20050708
4542,4169,293,2,20050708
4543,913,41,2,20050708
4544,4471,351,1,20050708
4545,3658,271,1,20050708
4546,4507,393,1,20050708
4547,3386,255,2,20050708
4548,765,164,2,20050708
4549,2797,98,2,20050708
4550,615,409,2,20050708
4551,1160,494,2,20050708
4552,2549,313,2,20050708
4553,2114,529,1,20050708
4554,3878,376,1,20050708
4555,1757,68,1,20050708
4556,4099,348,2,20050708
4557,1191,132,2,20050708
4558,828,448,2,20050708
4559,1911,424,2,20050708
4560,303,36,1,20050708
4561,1643,500,1,20050708
4562,963,454,2,20050708
4563,287,522,2,20050708
4564,2494,519,2,20050708
4565,3755,563,2,20050708
4566,4302,133,1,20050708
4567,4073,202,1,20050708
4568,2626,122,1,20050708
4569,2925,366,2,20050708
4570,2612,503,1,20050708
4571,2416,86,1,20050708
4572,1324,323,2,20050708
4573,2478,400,1,20050708
4574,536,257,2,20050708
4575,231,41,2,20050708
4576,1920,567,1,20050708
4577,1688,442,2,20050708
4578,1533,497,2,20050708
4579,4290,585,1,20050708
4580,3512,199,2,20050708
4581,887,591,1,20050708
4582,688,274,1,20050708
4583,4151,365,1,20050708
4584,2322,368,1,20050708
4585,1622,143,1,20050708
4586,1374,461,2,20050708
4587,3502,63,1,20050708
4588,3629,198,1,20050708
4589,1192,99,2,20050708
4590,4233,580,1,20050708
4591,2276,182,1,20050708
4592,2141,235,2,20050708
4593,2897,528,2,20050708
4594,26,506,2,20050708
4595,760,336,1,20050708
4596,2280,306,1,20050708
4597,3767,545,1,20050708
4598,258,82,1,20050708
4599,2098,356,1,20050708
4600,1526,457,1,20050708
4601,3184,572,1,20050708
4602,3616,129,1,20050708
4603,755,334,1,20050708
4604,4230,402,1,20050708
4605,1139,523,1,20050708
4606,1946,502,2,20050708
4607,1193,281,1,20050708
4608,758,11,1,20050708
4609,3711,573,1,20050708
4610,1279,265,1,20050708
4611,3486,1,2,20050708
4612,82,371,1,20050708
4613,476,581,1,20050708
4614,2579,71,2,20050708
4615,1200,404,2,20050708
4616,2580,280,2,20050708
4617,3784,475,2,20050708
4618,3691,179,1,20050708
4619,2127,579,2,20050708
4620,3467,210,2,20050708
4621,1594,297,2,20050708
4622,2710,289,2,20050708
4623,4171,593,2,20050708
4624,1548,341,2,20050708
4625,318,473,1,20050708
4626,37,268,1,20050708
4627,2383,78,2,20050708
4628,1888,540,1,20050708
4629,228,563,1,20050708
4630,3446,319,2,20050708
4631,470,59,2,20050708
4632,4330,393,1,20050708
4633,3178,348,1,20050708
4634,811,275,2,20050708
4635,2434,65,1,20050708
4636,1858,228,2,20050708
4637,1917,263,2,20050708
4638,2240,305,2,20050708
4639,2459,75,2,20050708
4640,1147,506,1,20050708
4641,2436,26,2,20050708
4642,1962,30,2,20050708
4643,239,436,2,20050708
4644,3239,38,2,20050708
4645,687,400,2,20050708
4646,618,362,1,20050708
4647,674,312,2,20050708
4648,3490,444,2,20050708
4649,1116,221,2,20050708
4650,2850,108,1,20050708
4651,4064,557,2,20050708
4652,4198,127,2,20050708
4653,2511,404,1,20050708
4654,4210,434,1,20050708
4655,4078,213,1,20050708
4656,839,141,1,20050708
4657,1002,54,2,20050708
4658,3131,166,2,20050708
4659,4389,425,2,20050708
4660,1208,139,2,20050708
4661,2641,518,1,20050708
4662,1370,553,1,20050708
4663,2959,139,1,20050708
4664,1318,546,2,20050708
4665,575,106,1,20050708
4666,4576,120,1,20050708
4667,3348,485,1,20050708
4668,3971,481,2,20050708
4669,3494,581,1,20050708
4670,3317,153,2,20050708
4671,2139,55,2,20050708
4672,1922,18,1,20050708
4673,2792,91,2,20050708
4674,1617,329,2,20050708
4675,1309,380,1,20050708
4676,2590,302,2,20050708
4677,1226,258,1,20050708
4678,241,219,1,20050708
4679,3610,423,2,20050708
4680,4043,227,1,20050708
4681,1025,133,2,20050708
4682,873,263,2,20050708
4683,3464,283,1,20050708
4684,503,585,1,20050708
4685,602,590,1,20050708
4686,1398,234,2,20050708
4687,1156,169,2,20050708
4688,3574,80,2,20050708
4689,2519,364,2,20050708
4690,3304,64,2,20050708
4691,596,126,1,20050708
4692,1490,288,1,20050708
4693,1694,221,1,20050708
4694,3637,229,2,20050708
4695,805,39,1,20050708
4696,1358,424,1,20050708
4697,4143,224,2,20050708
4698,3963,570,2,20050708
4699,2462,348,2,20050708
4700,3889,317,1,20050708
4701,3012,522,2,20050708
4702,2593,56,1,20050708
4703,2859,544,1,20050708
4704,2291,28,1,20050708
4705,3709,85,2,20050708
4706,2512,380,1,20050708
4707,52,286,1,20050708
4708,3249,212,2,20050708
4709,3964,124,1,20050708
4710,248,590,2,20050708
4711,2327,563,1,20050708
4712,2371,39,2,20050708
4713,1399,207,1,20050708
4714,1932,385,2,20050708
4715,4010,276,2,20050708
4716,1923,391,2,20050708
4717,1491,453,2,20050708
4718,1653,535,2,20050708
4719,1315,556,1,20050708
4720,2669,452,1,20050708
4721,3105,234,1,20050708
4722,3738,590,2,20050708
4723,965,44,2,20050708
4724,3375,18,1,20050708
4725,2058,3,2,20050708
4726,4369,144,2,20050708
4727,1251,39,2,20050708
4728,3687,462,1,20050708
4729,1429,205,2,20050708
4730,1619,126,2,20050708
4731,4124,241,2,20050708
4732,308,562,1,20050708
4733,2230,93,1,20050708
4734,1928,546,2,20050708
4735,4324,381,2,20050708
4736,3009,79,1,20050708
4737,4286,116,1,20050708
4738,2021,31,2,20050708
4739,140,197,1,20050708
4740,2559,379,1,20050708
4741,516,260,2,20050708
4742,3022,340,2,20050708
4743,80,535,2,20050708
4744,2948,507,2,20050708
4745,1351,354,1,20050708
4746,173,148,2,20050708
4747,3942,383,2,20050708
4748,4279,9,1,20050708
4749,1190,236,2,20050708
4750,3383,198,1,20050708
4751,3469,436,2,20050708
4752,3250,512,1,20050708
4753,1642,391,2,20050708
4754,3177,108,1,20050708
4755,661,378,1,20050708
4756,3068,351,1,20050708
4757,1278,504,1,20050708
4758,3698,288,2,20050708
4759,3999,284,2,20050708
4760,3718,177,2,20050708
4761,3556,351,1,20050708
4762,390,36,1,20050708
4763,899,465,2,20050708
4764,1188,89,1,20050708
4765,469,437,1,20050708
4766,1057,149,2,20050708
4767,3744,350,1,20050708
4768,2787,482,1,20050708
4769,3462,501,2,20050708
4770,2406,573,1,20050708
4771,1060,32,1,20050708
4772,2156,486,1,20050708
4773,3025,519,1,20050708
4774,673,489,2,20050708
4775,4277,595,2,20050708
4776,2598,563,2,20050708
4777,449,102,1,20050708
4778,611,78,2,20050708
4779,1321,338,1,20050708
4780,2740,115,1,20050708
4781,1818,593,2,20050708
4782,445,436,1,20050708
4783,3952,214,2,20050708
4784,549,182,1,20050708
4785,58,474,1,20050708
4786,2724,294,1,20050708
4787,3929,7,2,20050708
4788,691,533,2,20050708
4789,20,73,2,20050708
4790,100,500,1,20050708
4791,2505,393,2,20050708
4792,2132,147,2,20050708
4793,3090,427,1,20050708
4794,2497,451,2,20050708
4795,3409,497,1,20050708
4796,2484,9,2,20050708
4797,1389,265,1,20050708
4798,3874,212,2,20050708
4799,4112,512,2,20050708
4800,1940,99,2,20050708
4801,761,431,1,20050708
4802,22,562,1,20050708
4803,1786,174,1,20050708
4804,3756,269,1,20050708
4805,377,453,1,20050708
4806,214,506,1,20050708
4807,4511,348,2,20050708
4808,2544,563,2,20050708
4809,4251,474,1,20050708
4810,4056,209,1,20050708
4811,4032,127,2,20050708
4812,3281,304,2,20050708
4813,2752,439,1,20050708
4814,3497,244,2,20050708
4815,840,581,1,20050708
4816,2700,207,1,20050708
4817,1608,145,2,20050708
4818,115,144,1,20050708
4819,1342,64,1,20050708
4820,2672,172,2,20050708
4821,1690,172,1,20050708
4822,3970,185,1,20050708
4823,155,206,1,20050708
4824,1855,225,1,20050708
4825,2419,563,1,20050708
4826,911,180,2,20050708
4827,4455,110,2,20050708
4828,1100,92,1,20050708
4829,2661,133,1,20050708
4830,1150,359,2,20050708
4831,2739,243,2,20050708
4832,1838,509,2,20050708
4833,2921,581,2,20050708
4834,1288,301,1,20050708
4835,2499,95,2,20050708
4836,2756,311,1,20050708
4837,1944,149,1,20050708
4838,3733,84,2,20050708
4839,1810,556,1,20050708
4840,1670,119,1,20050708
4841,518,248,2,20050708
4842,1438,160,2,20050708
4843,3640,45,2,20050708
4844,4057,237,2,20050708
4845,2337,553,2,20050708
4846,417,556,2,20050708
4847,3397,544,2,20050708
4848,2962,251,2,20050708
4849,4323,146,2,20050708
4850,3039,154,2,20050708
4851,134,557,1,20050708
4852,3545,418,2,20050708
4853,1454,23,2,20050708
4854,3644,487,1,20050708
4855,1146,337,2,20050708
4856,2441,7,2,20050708
4857,2069,211,1,20050708
4858,3424,447,2,20050708
4859,1939,369,1,20050708
4860,428,123,2,20050708
4861,2984,455,2,20050708
4862,293,291,1,20050708
4863,1,431,2,20050708
4864,2974,281,2,20050708
4865,1614,418,2,20050708
4866,4036,278,2,20050708
4867,4090,593,2,20050708
4868,1157,307,2,20050708
4869,2860,376,1,20050708
4870,3089,260,2,20050708
4871,2509,210,2,20050708
4872,1836,103,2,20050708
4873,4500,473,1,20050708
4874,2386,223,2,20050708
4875,843,555,2,20050708
4876,1959,283,1,20050708
4877,1846,287,1,20050708
4878,4009,172,1,20050708
4879,1406,196,1,20050708
4880,4178,269,1,20050708
4881,4346,349,2,20050708
4882,4540,184,1,20050708
4883,1366,563,1,20050708
4884,3543,425,2,20050708
4885,442,233,2,20050708
4886,3393,474,1,20050708
4887,3613,543,1,20050708
4888,1220,527,2,20050708
4889,4463,5,2,20050708
4890,3576,574,2,20050708
4891,1787,59,1,20050708
4892,3566,193,1,20050708
4893,2060,210,2,20050708
4894,1028,286,1,20050708
4895,2620,242,1,20050708
4896,3006,129,1,20050708
4897,2950,258,1,20050708
4898,3212,218,2,20050708
4899,414,32,1,20050708
4900,3487,426,2,20050708
4901,2187,507,1,20050708
4902,2238,554,2,20050708
4903,1769,132,1,20050708
4904,2051,173,1,20050708
4905,4101,246,2,20050708
4906,1527,490,2,20050708
4907,1206,209,2,20050708
4908,1963,160,2,20050708
4909,1451,228,1,20050708
4910,3675,219,2,20050708
4911,4479,66,1,20050708
4912,2012,275,1,20050708
4913,982,368,1,20050708
4914,298,535,1,20050708
4915,2772,178,2,20050708
4916,2680,212,2,20050708
4917,3231,104,1,20050708
4918,3819,220,2,20050708
4919,2106,157,1,20050708
4920,4285,239,1,20050708
4921,425,109,2,20050708
4922,2928,577,2,20050708
4923,932,18,2,20050708
4924,4344,180,1,20050708
4925,2169,68,2,20050708
4926,4155,415,1,20050708
4927,2566,136,2,20050708
4928,4363,77,2,20050708
4929,734,297,2,20050708
4930,2057,451,2,20050708
4931,2750,284,1,20050708
4932,4237,558,2,20050708
4933,322,579,2,20050708
4934,1744,517,2,20050708
4935,2708,230,2,20050708
4936,2033,298,2,20050708
4937,33,273,2,20050708
4938,2164,418,2,20050708
4939,3201,425,1,20050708
4940,971,215,1,20050708
4941,3816,553,2,20050708
4942,4467,120,2,20050708
4943,2732,11,2,20050708
4944,3648,293,2,20050708
4945,2079,165,2,20050708
4946,272,440,1,20050708
4947,3905,388,1,20050708
4948,2972,518,2,20050708
4949,1184,567,2,20050708
4950,3291,148,2,20050708
4951,2766,28,1,20050708
4952,459,14,1,20050708
4953,2460,168,2,20050708
4954,627,99,2,20050708
4955,1103,225,2,20050708
4956,1512,477,1,20050708
4957,4082,399,1,20050708
4958,2354,346,1,20050708
4959,3898,236,2,20050708
4960,2176,434,1,20050708
4961,3668,96,2,20050708
4962,4399,532,1,20050708
4963,737,404,2,20050708
4964,1033,455,2,20050708
4965,535,432,1,20050708
4966,4360,118,1,20050708
4967,108,339,2,20050708
4968,3204,390,1,20050708
4969,4563,231,2,20050708
4970,2983,100,1,20050708
4971,460,64,1,20050708
4972,2451,498,1,20050708
4973,391,432,1,20050708
4974,1071,152,1,20050709
4975,3730,101,2,20050709
4976,617,199,1,20050709
4977,3310,584,2,20050709
4978,2578,279,1,20050709
4979,3447,204,1,20050709
4980,2638,100,1,20050709
4981,3363,399,2,20050709
4982,249,162,1,20050709
4983,1469,81,2,20050709
4984,1303,214,1,20050709
4985,2146,208,2,20050709
4986,3517,589,2,20050709
4987,996,277,2,20050709
4988,2718,433,2,20050709
4989,3326,210,1,20050709
4990,3305,35,2,20050709
4991,1856,540,1,20050709
4992,2081,315,1,20050709
4993,1740,517,1,20050709
4994,2546,246,1,20050709
4995,2063,247,1,20050709
4996,4440,129,2,20050709
4997,186,102,2,20050709
4998,202,534,2,20050709
4999,1797,196,1,20050709
5000,668,146,1,20050709
5001,2025,40,2,20050709
5002,2388,430,1,20050709
5003,3438,569,2,20050709
5004,2637,382,1,20050709
5005,3034,451,1,20050709
5006,1277,486,1,20050709
5007,3079,207,1,20050709
5008,824,509,2,20050709
5009,1539,102,2,20050709
5010,1999,574,2,20050709
5011,463,249,2,20050709
5012,1456,251,1,20050709
5013,3000,35,1,20050709
5014,4095,334,1,20050709
5015,1564,178,1,20050709
5016,1871,5,1,20050709
5017,3745,241,1,20050709
5018,2317,541,1,20050709
5019,3534,295,2,20050709
5020,4113,565,1,20050709
5021,3445,73,1,20050709
5022,928,499,2,20050709
5023,3206,358,1,20050709
5024,2987,335,1,20050709
5025,153,91,2,20050709
5026,989,463,2,20050709
5027,2179,109,1,20050709
5028,4531,30,2,20050709
5029,3938,265,1,20050709
5030,25,497,1,20050709
5031,4224,312,2,20050709
5032,2257,333,1,20050709
5033,2841,299,1,20050709
5034,340,148,2,20050709
5035,3699,99,1,20050709
5036,75,573,1,20050709
5037,435,524,2,20050709
5038,3086,10,2,20050709
5039,2020,268,2,20050709
5040,2479,405,2,20050709
5041,2711,305,1,20050709
5042,3609,254,1,20050709
5043,2979,369,2,20050709
5044,1625,147,2,20050709
5045,1041,230,1,20050709
5046,1639,227,2,20050709
5047,230,272,2,20050709
5048,1271,466,1,20050709
5049,3336,144,2,20050709
5050,3876,337,2,20050709
5051,4091,85,2,20050709
5052,1884,305,1,20050709
5053,570,295,2,20050709
5054,4001,135,2,20050709
5055,751,54,2,20050709
5056,2599,526,2,20050709
5057,1076,178,1,20050709
5058,917,221,2,20050709
5059,3951,396,1,20050709
5060,4317,57,2,20050709
5061,3893,230,1,20050709
5062,2190,141,1,20050709
5063,1027,133,2,20050709
5064,373,512,2,20050709
5065,1788,599,1,20050709
5066,1702,169,2,20050709
5067,1480,225,2,20050709
5068,2937,10,1,20050709
5069,4417,183,2,20050709
5070,2305,407,2,20050709
5071,4358,12,1,20050709
5072,94,254,2,20050709
5073,546,408,2,20050709
5074,1379,12,1,20050709
5075,903,170,1,20050709
5076,4388,574,1,20050709
5077,686,574,2,20050709
5078,1994,78,2,20050709
5079,3948,566,1,20050709
5080,635,254,2,20050709
5081,1953,420,1,20050709
5082,1584,470,2,20050709
5083,148,494,1,20050709
5084,3113,87,2,20050709
5085,4164,437,1,20050709
5086,3072,539,1,20050709
5087,3716,395,2,20050709
5088,3324,454,2,20050709
5089,451,289,1,20050709
5090,1728,296,2,20050709
5091,4572,149,1,20050709
5092,3256,139,2,20050709
5093,2734,597,2,20050709
5094,4451,178,2,20050709
5095,2788,292,1,20050709
5096,490,231,1,20050709
5097,3252,343,2,20050709
5098,1772,406,1,20050709
5099,768,393,2,20050709
5100,3193,101,1,20050709
5101,2737,154,1,20050709
5102,242,316,2,20050709
5103,2390,397,2,20050709
5104,2109,14,1,20050709
5105,2555,290,2,20050709
5106,110,137,1,20050709
5107,1697,21,2,20050709
5108,4229,30,1,20050709
5109,2373,102,1,20050709
5110,195,200,2,20050709
5111,2875,12,2,20050709
5112,3529,285,1,20050709
5113,3618,282,2,20050709
5114,3734,64,1,20050709
5115,2296,212,2,20050709
5116,2491,332,2,20050709
5117,2284,208,1,20050709
5118,957,5,2,20050709
5119,2996,301,1,20050709
5120,4431,373,2,20050709
5121,3321,526,1,20050709
5122,1423,261,2,20050709
5123,4278,219,1,20050709
5124,1857,565,1,20050709
5125,990,263,1,20050709
5126,3312,315,1,20050709
5127,3649,129,2,20050709
5128,3757,155,2,20050709
5129,4516,441,2,20050709
5130,3264,93,1,20050709
5131,3179,167,1,20050709
5132,4158,101,2,20050709
5133,3403,469,1,20050709
5134,149,491,1,20050709
5135,3005,538,2,20050709
5136,3498,395,2,20050709
5137,409,126,1,20050709
5138,1283,548,2,20050709
5139,51,539,2,20050709
5140,947,303,2,20050709
5141,590,488,1,20050709
5142,369,56,2,20050709
5143,3803,196,1,20050709
5144,3530,89,2,20050709
5145,2397,204,2,20050709
5146,776,194,1,20050709
5147,2270,326,2,20050709
5148,456,48,1,20050709
5149,1500,330,2,20050709
5150,1961,410,1,20050709
5151,224,228,2,20050709
5152,4005,331,1,20050709
5153,2826,504,1,20050709
5154,3785,361,1,20050709
5155,988,523,1,20050709
5156,416,5,2,20050709
5157,637,463,2,20050709
5158,2825,272,1,20050709
5159,3479,213,1,20050709
5160,1925,467,1,20050709
5161,2617,284,2,20050709
5162,2765,43,1,20050709
5163,1486,103,2,20050709
5164,1170,511,1,20050709
5165,280,590,1,20050709
5166,2771,298,1,20050709
5167,2485,437,2,20050709
5168,4096,420,1,20050709
5169,2608,116,1,20050709
5170,66,209,1,20050709
5171,2099,371,1,20050709
5172,4046,214,1,20050709
5173,2848,490,2,20050709
5174,3621,47,1,20050709
5175,1003,409,2,20050709
5176,328,119,2,20050709
5177,1675,452,1,20050709
5178,1750,167,2,20050709
5179,2995,256,1,20050709
5180,3684,494,1,20050709
5181,2569,45,2,20050709
5182,725,197,2,20050709
5183,2866,394,2,20050709
5184,1101,166,2,20050709
5185,357,53,1,20050709
5186,2415,276,2,20050709
5187,2631,91,1,20050709
5188,3265,34,1,20050709
5189,2539,113,1,20050709
5190,2213,532,1,20050709
5191,2131,167,2,20050709
5192,1225,410,1,20050709
5193,2166,485,1,20050709
5194,3809,202,2,20050709
5195,3399,59,1,20050709
5196,2278,536,2,20050709
5197,1571,541,1,20050709
5198,218,101,1,20050709
5199,349,42,1,20050709
5200,4528,125,1,20050709
5201,2453,551,2,20050709
5202,3417,321,1,20050709
5203,3661,588,2,20050709
5204,1791,432,2,20050709
5205,161,79,1,20050709
5206,692,517,2,20050709
5207,3496,59,1,20050709
5208,1881,560,2,20050709
5209,4441,222,1,20050709
5210,4514,355,1,20050709
5211,2216,241,1,20050709
5212,3240,400,1,20050709
5213,3708,552,2,20050709
5214,1657,290,2,20050709
5215,3888,528,1,20050709
5216,1644,515,2,20050709
5217,4150,430,1,20050709
5218,1121,83,2,20050709
5219,3933,209,2,20050709
5220,2577,435,1,20050709
5221,2339,84,1,20050709
5222,2508,400,1,20050709
5223,2335,72,1,20050709
5224,279,311,1,20050709
5225,703,445,2,20050709
5226,3128,218,2,20050709
5227,1862,362,2,20050709
5228,622,195,2,20050709
5229,4472,372,2,20050709
5230,3707,51,1,20050709
5231,1275,405,1,20050709
5232,3353,175,1,20050709
5233,1401,131,1,20050709
5234,4182,398,1,20050709
5235,1044,122,1,20050709
5236,1215,519,1,20050709
5237,2341,84,1,20050709
5238,3297,100,2,20050709
5239,380,497,1,20050709
5240,1378,350,2,20050709
5241,4079,314,1,20050709
5242,848,12,1,20050709
5243,122,587,1,20050709
5244,3726,1,2,20050709
5245,3547,115,1,20050709
5246,3548,276,1,20050709
5247,1186,298,2,20050709
5248,246,279,1,20050709
5249,1950,389,2,20050709
5250,2162,384,1,20050709
5251,478,474,1,20050709
5252,2581,335,1,20050709
5253,2241,532,1,20050709
5254,654,263,1,20050709
5255,4418,313,2,20050709
5256,4226,273,1,20050709
5257,286,292,2,20050709
5258,3125,207,2,20050709
5259,1310,207,2,20050709
5260,3143,75,2,20050709
5261,2899,105,2,20050709
5262,1092,240,1,20050709
5263,119,406,1,20050709
5264,3307,545,2,20050709
5265,4482,139,2,20050709
5266,2409,222,1,20050709
5267,2242,233,1,20050709
5268,1083,119,1,20050709
5269,3886,230,1,20050709
5270,1523,128,1,20050709
5271,2691,522,1,20050709
5272,1547,90,1,20050709
5273,4570,38,2,20050709
5274,4579,108,1,20050709
5275,729,249,2,20050709
5276,2524,521,2,20050709
5277,2026,332,2,20050709
5278,2573,532,1,20050709
5279,709,64,2,20050709
5280,1177,351,2,20050709
5281,1966,71,2,20050709
5282,4386,226,2,20050709
5283,644,295,2,20050709
5284,1036,585,2,20050709
5285,676,468,2,20050709
5286,483,498,2,20050709
5287,3110,523,2,20050709
5288,850,120,1,20050709
5289,4336,30,2,20050709
5290,277,50,2,20050709
5291,1367,194,2,20050709
5292,3195,62,1,20050709
5293,2880,542,2,20050709
5294,3237,22,2,20050709
5295,4460,86,1,20050709
5296,495,109,2,20050709
5297,3434,202,1,20050709
5298,3491,149,2,20050709
5299,4416,469,2,20050709
5300,2520,8,1,20050709
5301,245,459,2,20050709
5302,4270,72,2,20050709
5303,3572,350,2,20050709
5304,4411,51,1,20050709
5305,625,309,1,20050709
5306,2221,409,2,20050709
5307,2847,32,2,20050709
5308,1684,52,2,20050709
5309,4026,338,1,20050709
5310,1565,24,2,20050709
5311,986,107,1,20050709
5312,2123,258,2,20050709
5313,1885,52,2,20050709
5314,3770,372,1,20050709
5315,585,134,1,20050709
5316,3856,438,1,20050709
5317,2693,14,2,20050709
5318,1738,472,2,20050709
5319,1899,282,1,20050709
5320,3140,228,1,20050709
